DataHora,Jogador,Categoria,Ano_Temporada,Competicao,Colunas_Metricas,Valores
2026-09-15T18:18:55.658Z,Thauan Lara,Jogo coletivo,25/26,U23 Liga Next Gen,MP | AST | KEYP | BCC | SDR,3 | 0 | 0 | 0 | 0
2026-09-15T18:18:55.746Z,Thauan Lara,Jogo coletivo,24/25,Total do Ano,MP | AST | KEYP | BCC | SDR,18 | 2 | 17 | 2 | 15
2026-09-15T18:18:55.812Z,Thauan Lara,Jogo coletivo,24/25,Liga Portugal 2,MP | AST | KEYP | BCC | SDR,18 | 2 | 17 | 2 | 15
2026-09-15T18:18:55.930Z,Thauan Lara,Jogo coletivo,2024,Total do Ano,MP | AST | KEYP | BCC | SDR,2 | 0 | 0 | 0 | 4
2026-09-15T18:18:56.012Z,Thauan Lara,Jogo coletivo,2024,Copa do Nordeste,MP | AST | KEYP | BCC | SDR,1 | 0 | 0 | 0 | 3
2026-09-15T18:18:56.060Z,Thauan Lara,Jogo coletivo,2024,Gaúcho,MP | AST | KEYP | BCC | SDR,1 | 0 | 0 | 0 | 1
2026-09-15T18:18:56.132Z,Thauan Lara,Jogo coletivo,2023,Total do Ano,MP | AST | KEYP | BCC | SDR,19 | 0 | 11 | 1 | 20
2026-09-15T18:18:56.216Z,Thauan Lara,Jogo coletivo,2023,Brasileirão Betano,MP | AST | KEYP | BCC | SDR,10 | 0 | 5 | 0 | 11
2026-09-15T18:18:56.301Z,Thauan Lara,Jogo coletivo,2023,CONMEBOL Libertadores,MP | AST | KEYP | BCC | SDR,3 | 0 | 0 | 0 | 3
2026-09-15T18:18:56.367Z,Thauan Lara,Jogo coletivo,2023,Copa Betano do Brasil,MP | AST | KEYP | BCC | SDR,2 | 0 | 3 | 1 | 1
2026-09-15T18:18:56.443Z,Thauan Lara,Jogo coletivo,2023,Gaúcho,MP | AST | KEYP | BCC | SDR,4 | 0 | 3 | 0 | 5
2026-09-15T18:18:56.495Z,Thauan Lara,Jogo coletivo,2022,Total do Ano,MP | AST | KEYP | BCC | SDR,7 | 0 | 1 | 0 | 2
2026-09-15T18:18:56.553Z,Thauan Lara,Jogo coletivo,2022,Brasileirão Betano,MP | AST | KEYP | BCC | SDR,7 | 0 | 1 | 0 | 2
2026-09-15T18:18:57.625Z,Thauan Lara,Passe,26/27,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,3 | 3 | 100.0 | 1 | 100.0 | 1 | 33.3
2026-09-15T18:18:57.730Z,Thauan Lara,Passe,26/27,Liga Portugal 2,MP | APS | APS% | ALB | LBA% | ACR | CA%,3 | 3 | 100.0 | 1 | 100.0 | 1 | 33.3
2026-09-15T18:18:57.842Z,Thauan Lara,Passe,25/26,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,21 | 147 | 70.0 | 15 | 38.5 | 34 | 29.3
2026-09-15T18:18:57.968Z,Thauan Lara,Passe,25/26,Liga Portugal 2,MP | APS | APS% | ALB | LBA% | ACR | CA%,18 | 147 | 70.0 | 15 | 38.5 | 34 | 29.3
2026-09-15T18:18:58.054Z,Thauan Lara,Passe,25/26,U23 Liga Next Gen,MP | APS | APS% | ALB | LBA% | ACR | CA%,3 | - | - | - | - | - | -
2026-09-15T18:18:58.148Z,Thauan Lara,Passe,24/25,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,18 | 325 | 77.0 | 31 | 43.1 | 18 | 24.0
2026-09-15T18:18:58.287Z,Thauan Lara,Passe,24/25,Liga Portugal 2,MP | APS | APS% | ALB | LBA% | ACR | CA%,18 | 325 | 77.0 | 31 | 43.1 | 18 | 24.0
2026-09-15T18:18:58.394Z,Thauan Lara,Passe,2024,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,2 | 41 | 74.5 | 3 | 37.5 | 1 | 33.3
2026-09-15T18:18:58.505Z,Thauan Lara,Passe,2024,Copa do Nordeste,MP | APS | APS% | ALB | LBA% | ACR | CA%,1 | 13 | 68.4 | 2 | 50.0 | 0 | -
2026-09-15T18:18:58.644Z,Thauan Lara,Passe,2024,Gaúcho,MP | APS | APS% | ALB | LBA% | ACR | CA%,1 | 28 | 77.8 | 1 | 25.0 | 1 | 100.0
2026-09-15T18:18:58.763Z,Thauan Lara,Passe,2023,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,19 | 323 | 80.8 | 20 | 47.6 | 10 | 21.3
2026-09-15T18:18:58.855Z,Thauan Lara,Passe,2023,Brasileirão Betano,MP | APS | APS% | ALB | LBA% | ACR | CA%,10 | 142 | 79.8 | 6 | 40.0 | 5 | 23.8
2026-09-15T18:18:58.941Z,Thauan Lara,Passe,2023,CONMEBOL Libertadores,MP | APS | APS% | ALB | LBA% | ACR | CA%,3 | 65 | 74.7 | 5 | 35.7 | 2 | 18.2
2026-09-15T18:18:59.106Z,Thauan Lara,Passe,2023,Copa Betano do Brasil,MP | APS | APS% | ALB | LBA% | ACR | CA%,2 | 46 | 90.2 | 4 | 80.0 | 1 | 9.1
2026-09-15T18:18:59.225Z,Thauan Lara,Passe,2023,Gaúcho,MP | APS | APS% | ALB | LBA% | ACR | CA%,4 | 70 | 83.3 | 5 | 62.5 | 2 | 50.0
2026-09-15T18:18:59.341Z,Thauan Lara,Passe,2022,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,7 | 103 | 81.7 | 6 | 60.0 | 1 | 20.0
2026-09-15T18:18:59.475Z,Thauan Lara,Passe,2022,Brasileirão Betano,MP | APS | APS% | ALB | LBA% | ACR | CA%,7 | 103 | 81.7 | 6 | 60.0 | 1 | 20.0
2026-09-15T18:18:59.616Z,Thauan Lara,Passe,2021,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,1 | 9 | 90.0 | 1 | 100.0 | 1 | 100.0
2026-09-15T18:18:59.711Z,Thauan Lara,Passe,2021,Brasileirão Betano,MP | APS | APS% | ALB | LBA% | ACR | CA%,1 | 9 | 90.0 | 1 | 100.0 | 1 | 100.0
2026-09-15T18:19:00.746Z,Thauan Lara,Defendendo,26/27,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,3 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | - | -
2026-09-15T18:19:00.829Z,Thauan Lara,Defendendo,26/27,Liga Portugal 2,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,3 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | - | -
2026-09-15T18:19:00.897Z,Thauan Lara,Defendendo,25/26,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,21 | 1 | 1 | 0 | 0 | 10 | 11 | 9 | 3 | 18
2026-09-15T18:19:00.971Z,Thauan Lara,Defendendo,25/26,Liga Portugal 2,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,18 | 1 | 1 | 0 | 0 | 10 | 11 | 9 | 3 | 18
2026-09-15T18:19:01.035Z,Thauan Lara,Defendendo,25/26,U23 Liga Next Gen,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | - | -
2026-09-15T18:19:01.115Z,Thauan Lara,Defendendo,24/25,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,18 | 0 | 2 | 0 | 0 | 5 | 31 | 6 | 2 | 13
2026-09-15T18:19:01.162Z,Thauan Lara,Defendendo,24/25,Liga Portugal 2,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,18 | 0 | 2 | 0 | 0 | 5 | 31 | 6 | 2 | 13
2026-09-15T18:19:01.233Z,Thauan Lara,Defendendo,2024,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,2 | 1 | 0 | 0 | 0 | 3 | 1 | 3 | 0 | 5
2026-09-15T18:19:01.303Z,Thauan Lara,Defendendo,2024,Copa do Nordeste,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,1 | 0 | 0 | 0 | 0 | 2 | 1 | 1 | 0 | 2
2026-09-15T18:19:01.412Z,Thauan Lara,Defendendo,2024,Gaúcho,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,1 | 1 | 0 | 0 | 0 | 1 | 0 | 2 | 0 | 3
2026-09-15T18:19:01.521Z,Thauan Lara,Defendendo,2023,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,19 | 0 | 2 | 0 | 0 | 9 | 12 | 10 | 4 | 12
2026-09-15T18:19:01.607Z,Thauan Lara,Defendendo,2023,Brasileirão Betano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,10 | 0 | 1 | 0 | 0 | 5 | 7 | 4 | 2 | 4
2026-09-15T18:19:01.674Z,Thauan Lara,Defendendo,2023,CONMEBOL Libertadores,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,3 | 0 | 0 | 0 | 0 | 2 | 2 | 1 | 1 | 4
2026-09-15T18:19:01.753Z,Thauan Lara,Defendendo,2023,Copa Betano do Brasil,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,2 | 0 | 1 | 0 | 0 | 1 | 1 | 0 | - | -
2026-09-15T18:19:01.821Z,Thauan Lara,Defendendo,2023,Gaúcho,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,4 | 0 | 0 | 0 | 0 | 1 | 2 | 5 | 1 | 4
2026-09-15T18:19:01.903Z,Thauan Lara,Defendendo,2022,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,7 | 1 | 2 | 0 | 0 | 0 | 8 | 4 | - | 5
2026-09-15T18:19:01.965Z,Thauan Lara,Defendendo,2022,Brasileirão Betano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,7 | 1 | 2 | 0 | 0 | 0 | 8 | 4 | - | 5
2026-09-15T18:19:02.042Z,Thauan Lara,Defendendo,2021,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | - | -
2026-09-15T18:19:02.106Z,Thauan Lara,Defendendo,2021,Brasileirão Betano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | - | -
2026-09-15T18:19:03.065Z,Thauan Lara,Adicional,25/26,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,21 | 2 | - | 3 | - | 5 | -
2026-09-15T18:19:03.149Z,Thauan Lara,Adicional,25/26,Liga Portugal 2,MP | GLS | XG | AST | XA | GI | XGI,18 | 2 | - | 3 | - | 5 | -
2026-09-15T18:19:03.196Z,Thauan Lara,Adicional,25/26,U23 Liga Next Gen,MP | GLS | XG | AST | XA | GI | XGI,3 | 0 | - | 0 | - | 0 | -
2026-09-15T18:19:03.264Z,Thauan Lara,Adicional,24/25,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,18 | 0 | - | 2 | - | 2 | -
2026-09-15T18:19:03.315Z,Thauan Lara,Adicional,24/25,Liga Portugal 2,MP | GLS | XG | AST | XA | GI | XGI,18 | 0 | - | 2 | - | 2 | -
2026-09-15T18:19:03.387Z,Thauan Lara,Adicional,2024,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,2 | 0 | 0.04 | 0 | 0.00 | 0 | 0.04
2026-09-15T18:19:03.438Z,Thauan Lara,Adicional,2024,Copa do Nordeste,MP | GLS | XG | AST | XA | GI | XGI,1 | 0 | 0.00 | 0 | 0.00 | 0 | 0.00
2026-09-15T18:19:03.492Z,Thauan Lara,Adicional,2024,Gaúcho,MP | GLS | XG | AST | XA | GI | XGI,1 | 0 | 0.04 | 0 | 0.00 | 0 | 0.04
2026-09-15T18:19:03.559Z,Thauan Lara,Adicional,2023,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,19 | 0 | 0.50 | 0 | 0.63 | 0 | 1.14
2026-09-15T18:19:03.630Z,Thauan Lara,Adicional,2023,Brasileirão Betano,MP | GLS | XG | AST | XA | GI | XGI,10 | 0 | 0.12 | 0 | 0.30 | 0 | 0.41
2026-09-15T18:19:03.678Z,Thauan Lara,Adicional,2023,CONMEBOL Libertadores,MP | GLS | XG | AST | XA | GI | XGI,3 | 0 | 0.35 | 0 | 0.03 | 0 | 0.38
2026-09-15T18:19:03.736Z,Thauan Lara,Adicional,2023,Copa Betano do Brasil,MP | GLS | XG | AST | XA | GI | XGI,2 | 0 | - | 0 | - | 0 | -
2026-09-15T18:19:03.793Z,Thauan Lara,Adicional,2023,Gaúcho,MP | GLS | XG | AST | XA | GI | XGI,4 | 0 | 0.03 | 0 | 0.31 | 0 | 0.34
2026-09-15T18:19:03.870Z,Thauan Lara,Adicional,2022,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,7 | 0 | 0.27 | 0 | 0.05 | 0 | 0.32
2026-09-15T18:19:03.952Z,Thauan Lara,Adicional,2022,Brasileirão Betano,MP | GLS | XG | AST | XA | GI | XGI,7 | 0 | 0.27 | 0 | 0.05 | 0 | 0.32
2026-09-15T18:19:10.390Z,Renê Sousa,Geral,2026,Total do Ano,MP | MIN | GLS | AST | ASR,44 | 3187 | 22 | 2 | 6.93
2026-09-15T18:19:10.535Z,Renê Sousa,Geral,2026,Brasileirão Betano,MP | MIN | GLS | AST | ASR,20 | 1352 | 8 | 1 | 6.95
2026-09-15T18:19:10.689Z,Renê Sousa,Geral,2026,Copa Betano do Brasil,MP | MIN | GLS | AST | ASR,9 | 627 | 6 | 0 | 6.70
2026-09-15T18:19:10.807Z,Renê Sousa,Geral,2026,Copa do Nordeste,MP | MIN | GLS | AST | ASR,7 | 546 | 5 | 0 | 7.37
2026-09-15T18:19:10.921Z,Renê Sousa,Geral,2026,Paulista Série A1,MP | MIN | GLS | AST | ASR,8 | 662 | 3 | 1 | 6.71
2026-09-15T18:19:11.005Z,Renê Sousa,Geral,2025,Total do Ano,MP | MIN | GLS | AST | ASR,16 | 1226 | 3 | 0 | 6.97
2026-09-15T18:19:11.092Z,Renê Sousa,Geral,2025,Gaúcho,MP | MIN | GLS | AST | ASR,14 | 1114 | 3 | 0 | 6.99
2026-09-15T18:19:11.169Z,Renê Sousa,Geral,2025,Copa Betano do Brasil,MP | MIN | GLS | AST | ASR,2 | 112 | 0 | 0 | 6.60
2026-09-15T18:19:11.231Z,Renê Sousa,Geral,2024,Total do Ano,MP | MIN | GLS | AST | ASR,27 | 1891 | 5 | 0 | 6.86
2026-09-15T18:19:11.330Z,Renê Sousa,Geral,2024,Brasileirão Série C,MP | MIN | GLS | AST | ASR,15 | 992 | 1 | 0 | 6.75
2026-09-15T18:19:11.396Z,Renê Sousa,Geral,2024,Gaúcho,MP | MIN | GLS | AST | ASR,12 | 899 | 4 | 0 | 6.99
2026-09-15T18:19:11.482Z,Renê Sousa,Geral,2023,Total do Ano,MP | MIN | GLS | AST | ASR,3 | 76 | 0 | 0 | 6.77
2026-09-15T18:19:11.551Z,Renê Sousa,Geral,2023,Brasileirão Série C,MP | MIN | GLS | AST | ASR,3 | 76 | 0 | 0 | 6.77
2026-09-15T18:19:12.522Z,Renê Sousa,Finalização,2026,Total do Ano,MP | GLS | TOS | SOT | BCM,44 | 22 | 113 | 54 | 21
2026-09-15T18:19:12.643Z,Renê Sousa,Finalização,2026,Brasileirão Betano,MP | GLS | TOS | SOT | BCM,20 | 8 | 50 | 25 | 7
2026-09-15T18:19:12.765Z,Renê Sousa,Finalização,2026,Copa Betano do Brasil,MP | GLS | TOS | SOT | BCM,9 | 6 | 14 | 5 | 2
2026-09-15T18:19:12.854Z,Renê Sousa,Finalização,2026,Copa do Nordeste,MP | GLS | TOS | SOT | BCM,7 | 5 | 25 | 15 | 6
2026-09-15T18:19:12.923Z,Renê Sousa,Finalização,2026,Paulista Série A1,MP | GLS | TOS | SOT | BCM,8 | 3 | 24 | 9 | 6
2026-09-15T18:19:13.007Z,Renê Sousa,Finalização,2025,Total do Ano,MP | GLS | TOS | SOT | BCM,16 | 3 | 33 | 8 | 1
2026-09-15T18:19:13.096Z,Renê Sousa,Finalização,2025,Gaúcho,MP | GLS | TOS | SOT | BCM,14 | 3 | 33 | 8 | 1
2026-09-15T18:19:13.203Z,Renê Sousa,Finalização,2025,Copa Betano do Brasil,MP | GLS | TOS | SOT | BCM,2 | 0 | - | - | 0
2026-09-15T18:19:13.282Z,Renê Sousa,Finalização,2024,Total do Ano,MP | GLS | TOS | SOT | BCM,27 | 5 | 39 | 21 | 6
2026-09-15T18:19:13.350Z,Renê Sousa,Finalização,2024,Brasileirão Série C,MP | GLS | TOS | SOT | BCM,15 | 1 | 19 | 9 | 3
2026-09-15T18:19:13.429Z,Renê Sousa,Finalização,2024,Gaúcho,MP | GLS | TOS | SOT | BCM,12 | 4 | 20 | 12 | 3
2026-09-15T18:19:13.476Z,Renê Sousa,Finalização,2023,Total do Ano,MP | GLS | TOS | SOT | BCM,3 | 0 | 2 | 0 | 0
2026-09-15T18:19:13.547Z,Renê Sousa,Finalização,2023,Brasileirão Série C,MP | GLS | TOS | SOT | BCM,3 | 0 | 2 | 0 | 0
2026-09-15T18:19:14.397Z,Renê Sousa,Jogo coletivo,2026,Total do Ano,MP | AST | KEYP | BCC | SDR,44 | 2 | 27 | 3 | 27
2026-09-15T18:19:14.481Z,Renê Sousa,Jogo coletivo,2026,Brasileirão Betano,MP | AST | KEYP | BCC | SDR,20 | 1 | 9 | 1 | 15
2026-09-15T18:19:14.532Z,Renê Sousa,Jogo coletivo,2026,Copa Betano do Brasil,MP | AST | KEYP | BCC | SDR,9 | 0 | 5 | 0 | 2
2026-09-15T18:19:14.608Z,Renê Sousa,Jogo coletivo,2026,Copa do Nordeste,MP | AST | KEYP | BCC | SDR,7 | 0 | 4 | 2 | 7
2026-09-15T18:19:14.657Z,Renê Sousa,Jogo coletivo,2026,Paulista Série A1,MP | AST | KEYP | BCC | SDR,8 | 1 | 9 | 0 | 3
2026-09-15T18:19:14.731Z,Renê Sousa,Jogo coletivo,2025,Total do Ano,MP | AST | KEYP | BCC | SDR,16 | 0 | 12 | 1 | 32
2026-09-15T18:19:14.793Z,Renê Sousa,Jogo coletivo,2025,Gaúcho,MP | AST | KEYP | BCC | SDR,14 | 0 | 12 | 1 | 32
2026-09-15T18:19:14.869Z,Renê Sousa,Jogo coletivo,2025,Copa Betano do Brasil,MP | AST | KEYP | BCC | SDR,2 | 0 | 0 | 0 | 0
2026-09-15T18:19:14.932Z,Renê Sousa,Jogo coletivo,2024,Total do Ano,MP | AST | KEYP | BCC | SDR,27 | 0 | 9 | 0 | 32
2026-09-15T18:19:15.003Z,Renê Sousa,Jogo coletivo,2024,Brasileirão Série C,MP | AST | KEYP | BCC | SDR,15 | 0 | 5 | 0 | 17
2026-09-15T18:19:15.053Z,Renê Sousa,Jogo coletivo,2024,Gaúcho,MP | AST | KEYP | BCC | SDR,12 | 0 | 4 | 0 | 15
2026-09-15T18:19:15.120Z,Renê Sousa,Jogo coletivo,2023,Total do Ano,MP | AST | KEYP | BCC | SDR,3 | 0 | 2 | 0 | 0
2026-09-15T18:19:15.170Z,Renê Sousa,Jogo coletivo,2023,Brasileirão Série C,MP | AST | KEYP | BCC | SDR,3 | 0 | 2 | 0 | 0
2026-09-15T18:19:16.006Z,Renê Sousa,Passe,2026,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,44 | 313 | 72.3 | 7 | 46.7 | 3 | 9.4
2026-09-15T18:19:16.055Z,Renê Sousa,Passe,2026,Brasileirão Betano,MP | APS | APS% | ALB | LBA% | ACR | CA%,20 | 123 | 70.7 | 1 | 16.7 | 1 | 7.7
2026-09-15T18:19:16.111Z,Renê Sousa,Passe,2026,Copa Betano do Brasil,MP | APS | APS% | ALB | LBA% | ACR | CA%,9 | 45 | 66.2 | 0 | - | 1 | 20.0
2026-09-15T18:19:16.161Z,Renê Sousa,Passe,2026,Copa do Nordeste,MP | APS | APS% | ALB | LBA% | ACR | CA%,7 | 57 | 73.1 | 0 | - | 1 | 14.3
2026-09-15T18:19:16.232Z,Renê Sousa,Passe,2026,Paulista Série A1,MP | APS | APS% | ALB | LBA% | ACR | CA%,8 | 88 | 77.9 | 6 | 85.7 | 0 | -
2026-09-15T18:19:16.281Z,Renê Sousa,Passe,2025,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,16 | 196 | 75.4 | 5 | 62.5 | 7 | 25.9
2026-09-15T18:19:16.352Z,Renê Sousa,Passe,2025,Gaúcho,MP | APS | APS% | ALB | LBA% | ACR | CA%,14 | 187 | 74.8 | 5 | 62.5 | 6 | 24.0
2026-09-15T18:19:16.401Z,Renê Sousa,Passe,2025,Copa Betano do Brasil,MP | APS | APS% | ALB | LBA% | ACR | CA%,2 | 9 | 90.0 | - | - | 1 | 50.0
2026-09-15T18:19:16.458Z,Renê Sousa,Passe,2024,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,27 | 199 | 72.9 | 6 | 66.7 | 8 | 29.6
2026-09-15T18:19:16.511Z,Renê Sousa,Passe,2024,Brasileirão Série C,MP | APS | APS% | ALB | LBA% | ACR | CA%,15 | 113 | 72.0 | 3 | 75.0 | 5 | 23.8
2026-09-15T18:19:16.577Z,Renê Sousa,Passe,2024,Gaúcho,MP | APS | APS% | ALB | LBA% | ACR | CA%,12 | 86 | 74.1 | 3 | 60.0 | 3 | 50.0
2026-09-15T18:19:16.627Z,Renê Sousa,Passe,2023,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,3 | 11 | 78.6 | 0 | - | 0 | -
2026-09-15T18:19:16.695Z,Renê Sousa,Passe,2023,Brasileirão Série C,MP | APS | APS% | ALB | LBA% | ACR | CA%,3 | 11 | 78.6 | 0 | - | 0 | -
2026-09-15T18:19:17.539Z,Renê Sousa,Defendendo,2026,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,44 | 1 | 3 | 1 | 0 | 15 | 23 | 16 | 3 | 36
2026-09-15T18:19:17.614Z,Renê Sousa,Defendendo,2026,Brasileirão Betano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,20 | 0 | 2 | 0 | 0 | 8 | 9 | 5 | 2 | 17
2026-09-15T18:19:17.661Z,Renê Sousa,Defendendo,2026,Copa Betano do Brasil,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,9 | 0 | 1 | 0 | 0 | 5 | 7 | 4 | - | 7
2026-09-15T18:19:17.730Z,Renê Sousa,Defendendo,2026,Copa do Nordeste,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,7 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 5
2026-09-15T18:19:17.787Z,Renê Sousa,Defendendo,2026,Paulista Série A1,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,8 | 1 | 0 | 1 | 0 | 1 | 7 | 7 | - | 7
2026-09-15T18:19:17.843Z,Renê Sousa,Defendendo,2025,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,16 | 0 | 2 | 0 | 0 | 11 | 2 | 8 | 0 | 17
2026-09-15T18:19:17.893Z,Renê Sousa,Defendendo,2025,Gaúcho,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,14 | 0 | 1 | 0 | 0 | 10 | 1 | 8 | 0 | 17
2026-09-15T18:19:17.963Z,Renê Sousa,Defendendo,2025,Copa Betano do Brasil,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,2 | 0 | 1 | 0 | 0 | 1 | 1 | 0 | - | -
2026-09-15T18:19:18.013Z,Renê Sousa,Defendendo,2024,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,27 | 0 | 4 | 0 | 0 | 8 | 3 | 16 | 2 | 25
2026-09-15T18:19:18.079Z,Renê Sousa,Defendendo,2024,Brasileirão Série C,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,15 | 0 | 2 | 0 | 0 | 4 | 0 | 10 | 2 | 13
2026-09-15T18:19:18.132Z,Renê Sousa,Defendendo,2024,Gaúcho,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,12 | 0 | 2 | 0 | 0 | 4 | 3 | 6 | 0 | 12
2026-09-15T18:19:18.210Z,Renê Sousa,Defendendo,2023,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,3 | 0 | 0 | 0 | 0 | 1 | 0 | 2 | 0 | 3
2026-09-15T18:19:18.281Z,Renê Sousa,Defendendo,2023,Brasileirão Série C,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,3 | 0 | 0 | 0 | 0 | 1 | 0 | 2 | 0 | 3
2026-09-15T18:19:19.257Z,Renê Sousa,Adicional,2026,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,44 | 22 | 19.72 | 2 | 1.25 | 24 | 20.97
2026-09-15T18:19:19.334Z,Renê Sousa,Adicional,2026,Brasileirão Betano,MP | GLS | XG | AST | XA | GI | XGI,20 | 8 | 6.78 | 1 | 0.35 | 9 | 7.14
2026-09-15T18:19:19.396Z,Renê Sousa,Adicional,2026,Copa Betano do Brasil,MP | GLS | XG | AST | XA | GI | XGI,9 | 6 | 1.62 | 0 | 0.04 | 6 | 1.66
2026-09-15T18:19:19.464Z,Renê Sousa,Adicional,2026,Copa do Nordeste,MP | GLS | XG | AST | XA | GI | XGI,7 | 5 | 6.38 | 0 | 0.51 | 5 | 6.89
2026-09-15T18:19:19.515Z,Renê Sousa,Adicional,2026,Paulista Série A1,MP | GLS | XG | AST | XA | GI | XGI,8 | 3 | 4.93 | 1 | 0.35 | 4 | 5.28
2026-09-15T18:19:19.591Z,Renê Sousa,Adicional,2025,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,16 | 3 | 3.17 | 0 | 0.75 | 3 | 3.92
2026-09-15T18:19:19.642Z,Renê Sousa,Adicional,2025,Gaúcho,MP | GLS | XG | AST | XA | GI | XGI,14 | 3 | 3.17 | 0 | 0.73 | 3 | 3.90
2026-09-15T18:19:19.711Z,Renê Sousa,Adicional,2025,Copa Betano do Brasil,MP | GLS | XG | AST | XA | GI | XGI,2 | 0 | - | 0 | 0.02 | 0 | 0.02
2026-09-15T18:19:19.761Z,Renê Sousa,Adicional,2024,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,27 | 5 | 7.72 | 0 | 0.54 | 5 | 8.26
2026-09-15T18:19:19.835Z,Renê Sousa,Adicional,2024,Brasileirão Série C,MP | GLS | XG | AST | XA | GI | XGI,15 | 1 | 3.34 | 0 | 0.29 | 1 | 3.63
2026-09-15T18:19:19.898Z,Renê Sousa,Adicional,2024,Gaúcho,MP | GLS | XG | AST | XA | GI | XGI,12 | 4 | 4.38 | 0 | 0.25 | 4 | 4.63
2026-09-15T18:19:19.974Z,Renê Sousa,Adicional,2023,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,3 | 0 | 0.28 | 0 | 0.05 | 0 | 0.33
2026-09-15T18:19:20.056Z,Renê Sousa,Adicional,2023,Brasileirão Série C,MP | GLS | XG | AST | XA | GI | XGI,3 | 0 | 0.28 | 0 | 0.05 | 0 | 0.33
2026-09-15T18:19:25.927Z,Gabriel Lopes,Geral,2026,Total do Ano,MP | MIN | GLS | AST | ASR,25 | 1918 | 7 | 13 | 7.54
2026-09-15T18:19:26.009Z,Gabriel Lopes,Geral,2026,U20 Campeonato Brasileiro,MP | MIN | GLS | AST | ASR,18 | 1373 | 5 | 11 | 7.51
